well,electrode,n_measurements,spikes_n_nonzero,spikes_fraction_zero,spikes_total,spikes_mean,spikes_median,spikes_std,spikes_min,spikes_max
22,12,41,35,0.14634146341463414,1743.0,42.51219512195122,2.0,151.89208701430425,1.0,736.0
22,13,41,37,0.0975609756097561,140.0,3.4146341463414633,3.0,5.0397202787262785,1.0,32.0
22,14,41,35,0.14634146341463414,224.0,5.463414634146342,2.0,16.775126766995843,1.0,109.0
22,15,41,38,0.07317073170731707,12669.0,309.0,3.0,638.0428668984554,1.0,2386.0
22,16,41,34,0.17073170731707318,2643.0,64.46341463414635,3.0,158.1369813738987,1.0,624.0
23,1,41,38,0.07317073170731707,5571.0,135.8780487804878,3.0,340.37642361964134,1.0,1534.0
23,2,41,40,0.024390243902439025,69301.0,1690.2682926829268,1137.0,1946.232578912272,1.0,6149.0
23,3,41,41,0.0,11013.0,268.609756097561,132.0,306.69536009277846,1.0,1041.0
23,4,41,36,0.12195121951219512,252.0,6.146341463414634,2.0,15.523467678984867,1.0,74.0
23,5,41,37,0.0975609756097561,1458.0,35.5609756097561,2.0,108.40065700457905,1.0,656.0
23,6,41,36,0.12195121951219512,435.0,10.609756097560975,2.0,46.526271099659645,1.0,300.0
23,7,41,36,0.12195121951219512,1005.0,24.51219512195122,2.0,72.70801948589286,1.0,321.0
23,8,41,37,0.0975609756097561,184.0,4.487804878048781,3.0,5.26840559951259,1.0,31.0
23,9,41,36,0.12195121951219512,4044.0,98.63414634146342,4.0,288.9054132495237,1.0,1317.0
23,10,41,36,0.12195121951219512,114.0,2.7804878048780486,2.0,2.0063922238928162,1.0,8.0
23,11,41,33,0.1951219512195122,222.0,5.414634146341464,2.0,17.657824908176117,1.0,114.0
23,12,41,35,0.14634146341463414,100.0,2.4390243902439024,2.0,1.803451974517271,1.0,8.0
23,13,41,38,0.07317073170731707,138.0,3.3658536585365852,2.0,5.5531797087838575,1.0,36.0
23,14,41,39,0.04878048780487805,6472.0,157.85365853658536,3.0,318.95199959990924,1.0,1114.0
23,15,41,36,0.12195121951219512,933.0,22.75609756097561,3.0,58.3681336380584,1.0,286.0
23,16,41,38,0.07317073170731707,48147.0,1174.3170731707316,69.0,1954.8314049941032,1.0,6651.0
24,1,41,35,0.14634146341463414,97.0,2.3658536585365852,2.0,1.9969488921974894,1.0,7.0
24,2,41,39,0.04878048780487805,181.0,4.414634146341464,3.0,5.477114248197209,1.0,25.0
24,3,41,35,0.14634146341463414,903.0,22.024390243902438,3.0,81.8640604309602,1.0,511.0
24,4,41,34,0.17073170731707318,186.0,4.536585365853658,2.0,10.015232301288895,1.0,60.0
24,5,41,33,0.1951219512195122,92.0,2.2439024390243905,2.0,1.8409303056454642,1.0,8.0
24,6,41,36,0.12195121951219512,415.0,10.121951219512194,2.0,45.860764887838066,1.0,296.0
24,7,41,38,0.07317073170731707,7948.0,193.85365853658536,3.0,489.0487992509341,1.0,2306.0
24,8,41,36,0.12195121951219512,99.0,2.4146341463414633,2.0,1.8435781751270757,1.0,7.0
24,9,41,34,0.17073170731707318,100.0,2.4390243902439024,2.0,1.9371213241276977,1.0,8.0
24,10,41,35,0.14634146341463414,3177.0,77.48780487804878,2.0,285.6742132177158,1.0,1684.0
24,11,41,37,0.0975609756097561,595.0,14.512195121951219,3.0,49.189999975208124,1.0,286.0
24,12,41,37,0.0975609756097561,94.0,2.292682926829268,2.0,1.4007837527438771,1.0,5.0
24,13,41,37,0.0975609756097561,106.0,2.5853658536585367,3.0,1.731698728937825,1.0,7.0
24,14,41,36,0.12195121951219512,86.0,2.097560975609756,2.0,1.2610487311912353,1.0,5.0
24,15,41,37,0.0975609756097561,707.0,17.24390243902439,3.0,53.54847359533456,1.0,320.0
24,16,41,37,0.0975609756097561,364.0,8.878048780487806,2.0,15.967459287487193,1.0,55.0
25,1,41,36,0.12195121951219512,105.0,2.5609756097560976,2.0,2.811127713994909,1.0,17.0
25,2,41,35,0.14634146341463414,125.0,3.048780487804878,2.0,5.47243647524663,1.0,36.0
25,3,41,35,0.14634146341463414,86.0,2.097560975609756,2.0,1.8000677494025121,1.0,9.0
25,4,41,37,0.0975609756097561,141.0,3.4390243902439024,2.0,6.719556460391582,1.0,44.0
25,5,41,33,0.1951219512195122,173.0,4.219512195121951,2.0,7.699065511872045,1.0,42.0
25,6,41,36,0.12195121951219512,783.0,19.097560975609756,3.0,71.10337716242766,1.0,445.0
25,7,41,36,0.12195121951219512,99.0,2.4146341463414633,2.0,1.870502736647257,1.0,9.0
25,8,41,33,0.1951219512195122,96.0,2.341463414634146,2.0,1.8249624119082695,1.0,7.0
25,9,41,35,0.14634146341463414,401.0,9.78048780487805,2.0,49.04258975376503,1.0,316.0
25,10,41,39,0.04878048780487805,36073.0,879.829268292683,118.0,996.3845116830906,1.0,2542.0
25,11,41,35,0.14634146341463414,322.0,7.853658536585366,3.0,19.58387216003229,1.0,111.0
25,12,41,39,0.04878048780487805,217.0,5.2926829268292686,3.0,10.775536883234691,1.0,65.0
25,13,41,38,0.07317073170731707,582.0,14.195121951219512,2.0,72.99151303822765,1.0,470.0
25,14,41,36,0.12195121951219512,91.0,2.2195121951219514,2.0,2.1155636970078593,1.0,12.0
25,15,41,39,0.04878048780487805,186.0,4.536585365853658,2.0,12.112178914166536,1.0,79.0
25,16,41,38,0.07317073170731707,274.0,6.682926829268292,3.0,13.704814891836817,1.0,71.0
26,1,41,37,0.0975609756097561,96.0,2.341463414634146,2.0,2.020021733763785,1.0,11.0
26,2,41,38,0.07317073170731707,581.0,14.170731707317072,2.0,55.95618930870132,1.0,344.0
26,3,41,39,0.04878048780487805,600.0,14.634146341463415,2.0,68.39581715922435,1.0,438.0
26,4,41,37,0.0975609756097561,106.0,2.5853658536585367,2.0,1.7460757394239454,1.0,7.0
26,5,41,33,0.1951219512195122,299.0,7.2926829268292686,2.0,32.81634036759662,1.0,212.0
26,6,41,35,0.14634146341463414,1065.0,25.975609756097562,2.0,87.604362849369,1.0,455.0
26,7,41,38,0.07317073170731707,212.0,5.170731707317073,2.0,11.051928426804958,1.0,55.0
26,8,41,36,0.12195121951219512,234.0,5.7073170731707314,2.0,14.760155660491906,1.0,77.0
26,9,41,33,0.1951219512195122,80.0,1.951219512195122,2.0,1.6271327467695302,1.0,6.0
26,10,41,34,0.17073170731707318,7270.0,177.3170731707317,2.0,442.60673509473344,1.0,1757.0
26,11,41,34,0.17073170731707318,202.0,4.926829268292683,2.0,12.45068320194205,1.0,77.0
26,12,41,37,0.0975609756097561,529.0,12.902439024390244,2.0,48.31552797913357,1.0,224.0
26,13,41,35,0.14634146341463414,225.0,5.487804878048781,2.0,14.567295478604656,1.0,85.0
26,14,41,33,0.1951219512195122,88.0,2.1463414634146343,2.0,1.7257024020635205,1.0,6.0
26,15,41,36,0.12195121951219512,99.0,2.4146341463414633,2.0,1.8570892514375497,1.0,10.0
26,16,41,35,0.14634146341463414,136.0,3.317073170731707,2.0,6.817033901889603,1.0,44.0
27,1,41,34,0.17073170731707318,128.0,3.1219512195121952,2.0,7.253258309033324,1.0,47.0
27,2,41,32,0.21951219512195122,91.0,2.2195121951219514,2.0,2.5051167150649016,1.0,14.0
27,3,41,35,0.14634146341463414,97.0,2.3658536585365852,2.0,1.7854424880260862,1.0,7.0
27,4,41,40,0.024390243902439025,878.0,21.414634146341463,2.0,59.68038857520789,1.0,322.0
27,5,41,36,0.12195121951219512,96.0,2.341463414634146,2.0,2.128494257656818,1.0,11.0
27,6,41,35,0.14634146341463414,5556.0,135.5121951219512,3.0,406.7260823915292,1.0,1423.0
27,7,41,36,0.12195121951219512,241.0,5.878048780487805,2.0,18.95942393896927,1.0,117.0
27,8,41,37,0.0975609756097561,12811.0,312.4634146341463,5.0,647.7741928157131,1.0,2206.0
27,9,41,33,0.1951219512195122,90.0,2.1951219512195124,2.0,1.7637957959344663,1.0,6.0
27,10,41,35,0.14634146341463414,11419.0,278.5121951219512,4.0,542.0355671886864,1.0,1898.0
27,11,41,34,0.17073170731707318,100.0,2.4390243902439024,2.0,3.4208827843687137,1.0,22.0
27,12,41,37,0.0975609756097561,1821.0,44.41463414634146,2.0,151.5151767331834,1.0,689.0
27,13,41,38,0.07317073170731707,113.0,2.7560975609756095,2.0,2.7548183951476553,1.0,16.0
27,14,41,36,0.12195121951219512,905.0,22.073170731707318,3.0,81.57248011550907,1.0,387.0
27,15,41,34,0.17073170731707318,3448.0,84.09756097560975,2.0,280.42671100289726,1.0,1317.0
27,16,41,36,0.12195121951219512,101.0,2.4634146341463414,2.0,1.5016251359045931,1.0,6.0
28,1,41,38,0.07317073170731707,93.0,2.268292682926829,2.0,1.732402814646502,1.0,8.0
28,2,41,34,0.17073170731707318,141.0,3.4390243902439024,2.0,5.76649278369359,1.0,35.0
28,3,41,35,0.14634146341463414,82.0,2.0,2.0,1.449137674618944,1.0,6.0
28,4,41,38,0.07317073170731707,132.0,3.2195121951219514,2.0,2.485077414507959,1.0,10.0
28,5,41,35,0.14634146341463414,80.0,1.951219512195122,2.0,1.4133509739656869,1.0,6.0
28,6,41,38,0.07317073170731707,19963.0,486.9024390243902,5.0,890.3978269537175,1.0,3082.0
28,7,41,34,0.17073170731707318,104.0,2.5365853658536586,2.0,3.640724934512423,1.0,23.0
28,8,41,35,0.14634146341463414,682.0,16.634146341463413,2.0,59.69034934458038,1.0,323.0
28,9,41,34,0.17073170731707318,91.0,2.2195121951219514,2.0,1.8642987303802898,1.0,9.0
28,10,41,39,0.04878048780487805,696.0,16.975609756097562,2.0,58.78073145380127,1.0,314.0
28,11,41,36,0.12195121951219512,350.0,8.536585365853659,2.0,41.249301546193244,1.0,266.0
28,12,41,38,0.07317073170731707,6275.0,153.0487804878049,2.0,567.1155945316401,1.0,2658.0
28,13,41,34,0.17073170731707318,175.0,4.2682926829268295,2.0,9.84638103630949,1.0,61.0
28,14,41,33,0.1951219512195122,78.0,1.9024390243902438,2.0,1.4967444345776015,1.0,7.0
28,15,41,36,0.12195121951219512,142.0,3.4634146341463414,2.0,5.85276670035467,1.0,36.0
28,16,41,36,0.12195121951219512,125.0,3.048780487804878,3.0,2.6263208059202814,1.0,14.0
29,1,41,38,0.07317073170731707,8981.0,219.0487804878049,4.0,507.7542688751869,1.0,1924.0
29,2,41,37,0.0975609756097561,8097.0,197.4878048780488,2.0,629.0012767058275,1.0,2614.0
29,3,41,39,0.04878048780487805,50940.0,1242.439024390244,877.0,1215.901847370512,3.0,3686.0
29,4,41,37,0.0975609756097561,5825.0,142.0731707317073,12.0,306.20372223765526,1.0,1394.0
29,5,41,36,0.12195121951219512,7942.0,193.70731707317074,3.0,343.62837804104873,1.0,1204.0
29,6,41,38,0.07317073170731707,3913.0,95.4390243902439,5.0,230.62676002368931,1.0,1123.0
29,7,41,39,0.04878048780487805,6018.0,146.78048780487805,10.0,280.57196155310334,1.0,1454.0
29,8,41,39,0.04878048780487805,10614.0,258.8780487804878,24.0,514.6423610198616,1.0,2670.0
29,9,41,37,0.0975609756097561,2298.0,56.048780487804876,4.0,199.23540739782078,1.0,1204.0
29,10,41,38,0.07317073170731707,10394.0,253.5121951219512,13.0,548.2907131235773,2.0,2631.0
29,11,41,41,0.0,10697.0,260.9024390243902,7.0,693.7986309037389,1.0,3180.0
29,12,41,39,0.04878048780487805,6581.0,160.5121951219512,44.0,293.07303884451903,1.0,1487.0
29,13,41,39,0.04878048780487805,11610.0,283.1707317073171,23.0,461.0130097100853,1.0,2061.0
29,14,41,38,0.07317073170731707,5935.0,144.7560975609756,8.0,305.2613454474547,1.0,1318.0
29,15,41,37,0.0975609756097561,17842.0,435.1707317073171,40.0,914.7439779096396,1.0,4031.0
29,16,41,38,0.07317073170731707,15935.0,388.6585365853659,56.0,567.5713880101822,1.0,1774.0
30,1,41,35,0.14634146341463414,241.0,5.878048780487805,3.0,11.90209040872909,1.0,57.0
30,2,41,37,0.0975609756097561,1176.0,28.682926829268293,3.0,68.28559109519014,1.0,340.0
30,3,41,39,0.04878048780487805,35415.0,863.780487804878,290.0,1117.5377289424084,1.0,4975.0
30,4,41,39,0.04878048780487805,8382.0,204.4390243902439,13.0,480.3179701395987,1.0,1897.0
30,5,41,37,0.0975609756097561,877.0,21.390243902439025,5.0,36.57518150931072,1.0,140.0
30,6,41,36,0.12195121951219512,167.0,4.073170731707317,2.0,13.975675733041387,1.0,91.0
30,7,41,40,0.024390243902439025,20272.0,494.4390243902439,62.0,829.217554348088,1.0,3332.0
30,8,41,37,0.0975609756097561,4184.0,102.04878048780488,4.0,194.92177292692475,1.0,688.0
30,9,41,38,0.07317073170731707,89740.0,2188.7804878048782,1069.0,2303.0226932468026,1.0,7315.0
30,10,41,38,0.07317073170731707,214.0,5.219512195121951,3.0,10.813214589385414,1.0,68.0
30,11,41,38,0.07317073170731707,459.0,11.195121951219512,3.0,26.91023923360319,1.0,119.0
30,12,41,37,0.0975609756097561,314.0,7.658536585365853,3.0,20.088068294509508,1.0,120.0
30,13,41,40,0.024390243902439025,348.0,8.487804878048781,3.0,13.487256858270907,1.0,57.0
30,14,41,36,0.12195121951219512,423.0,10.317073170731707,2.0,45.42215264845461,1.0,293.0
30,15,41,39,0.04878048780487805,1477.0,36.02439024390244,3.0,107.55405334176812,1.0,657.0
30,16,41,37,0.0975609756097561,23459.0,572.170731707317,3.0,951.7783067090526,1.0,3626.0
31,1,41,39,0.04878048780487805,37180.0,906.829268292683,34.0,1340.895818146194,1.0,4570.0
31,2,41,39,0.04878048780487805,376.0,9.170731707317072,3.0,30.770848573791717,1.0,197.0
31,3,41,37,0.0975609756097561,1744.0,42.53658536585366,3.0,181.32527368805702,1.0,1136.0
31,4,41,40,0.024390243902439025,68123.0,1661.5365853658536,703.0,1876.8021352497576,2.0,5060.0
31,5,41,36,0.12195121951219512,1652.0,40.292682926829265,3.0,95.35833574010165,1.0,450.0
31,6,41,35,0.14634146341463414,82.0,2.0,2.0,1.4832396974191326,1.0,6.0
31,7,41,34,0.17073170731707318,2822.0,68.82926829268293,3.0,214.56349904387562,1.0,961.0
31,8,41,35,0.14634146341463414,212.0,5.170731707317073,2.0,16.733054770460157,1.0,109.0
31,9,41,39,0.04878048780487805,119.0,2.902439024390244,2.0,3.6797070403007663,1.0,23.0
31,10,41,37,0.0975609756097561,11082.0,270.2926829268293,22.0,531.4625689501773,1.0,2309.0
31,11,41,37,0.0975609756097561,787.0,19.195121951219512,3.0,47.20340004289687,1.0,243.0
31,12,41,39,0.04878048780487805,10407.0,253.82926829268294,7.0,499.62295295747896,1.0,1633.0
31,13,41,36,0.12195121951219512,226.0,5.512195121951219,2.0,11.584735541261855,1.0,64.0
31,14,41,37,0.0975609756097561,1179.0,28.75609756097561,3.0,97.29459915324306,1.0,492.0
31,15,41,37,0.0975609756097561,6786.0,165.5121951219512,3.0,454.8922466887746,1.0,1901.0
31,16,41,41,0.0,3641.0,88.8048780487805,4.0,283.52947108829756,1.0,1226.0
32,1,41,36,0.12195121951219512,96.0,2.341463414634146,2.0,1.9314470753499946,1.0,8.0
32,2,41,40,0.024390243902439025,8625.0,210.3658536585366,20.0,344.3929990648446,1.0,1202.0
32,3,41,37,0.0975609756097561,4867.0,118.70731707317073,2.0,454.4413187586731,1.0,2246.0
32,4,41,39,0.04878048780487805,1180.0,28.78048780487805,3.0,79.37270065807323,1.0,414.0
32,5,41,37,0.0975609756097561,540.0,13.170731707317072,3.0,46.305454559384465,1.0,281.0
32,6,41,34,0.17073170731707318,31326.0,764.0487804878048,29.0,1007.6949923270313,1.0,3402.0
32,7,41,36,0.12195121951219512,455.0,11.097560975609756,3.0,52.238302459999964,1.0,337.0
32,8,41,37,0.0975609756097561,160.0,3.902439024390244,2.0,9.27578804751591,1.0,56.0
32,9,41,37,0.0975609756097561,149.0,3.6341463414634148,3.0,4.408832598097685,1.0,25.0
32,10,41,36,0.12195121951219512,100.0,2.4390243902439024,2.0,2.748170122898188,1.0,17.0
32,11,41,38,0.07317073170731707,107.0,2.6097560975609757,2.0,1.730289698005623,1.0,9.0
32,12,41,35,0.14634146341463414,148.0,3.6097560975609757,2.0,7.324199781479503,1.0,40.0
32,13,41,34,0.17073170731707318,337.0,8.21951219512195,2.0,22.752485792899588,1.0,126.0
32,14,41,37,0.0975609756097561,133.0,3.2439024390243905,2.0,5.485346332752738,1.0,36.0
32,15,41,35,0.14634146341463414,104.0,2.5365853658536586,2.0,2.086834456486783,1.0,10.0
32,16,41,33,0.1951219512195122,76.0,1.853658536585366,2.0,1.4415438878118851,1.0,6.0
33,1,41,34,0.17073170731707318,371.0,9.048780487804878,2.0,22.53436400202166,1.0,131.0
33,2,41,33,0.1951219512195122,110.0,2.682926829268293,2.0,2.602297296527089,1.0,11.0
33,3,41,34,0.17073170731707318,109.0,2.658536585365854,2.0,2.4658645147043354,1.0,14.0
33,4,41,35,0.14634146341463414,129.0,3.1463414634146343,2.0,4.022194522954827,1.0,24.0
33,5,41,37,0.0975609756097561,278.0,6.780487804878049,2.0,14.357075250763907,1.0,79.0
33,6,41,34,0.17073170731707318,87.0,2.1219512195121952,2.0,1.4524999475252918,1.0,5.0
33,7,41,35,0.14634146341463414,90.0,2.1951219512195124,2.0,1.4356098389730052,1.0,5.0
33,8,41,36,0.12195121951219512,89.0,2.1707317073170733,2.0,1.376634283758585,1.0,6.0
33,9,41,37,0.0975609756097561,1160.0,28.29268292682927,3.0,79.05606994483063,1.0,333.0
33,10,41,34,0.17073170731707318,84.0,2.048780487804878,2.0,1.5644682724842187,1.0,6.0
33,11,41,34,0.17073170731707318,225.0,5.487804878048781,3.0,8.294944096314067,1.0,35.0
33,12,41,34,0.17073170731707318,144.0,3.5121951219512195,1.0,9.378491219859173,1.0,61.0
33,13,41,33,0.1951219512195122,84.0,2.048780487804878,1.0,1.6874717703149158,1.0,6.0
33,14,41,36,0.12195121951219512,96.0,2.341463414634146,2.0,1.65241877406366,1.0,7.0
33,15,41,38,0.07317073170731707,178.0,4.341463414634147,2.0,9.717535068363686,1.0,61.0
33,16,41,36,0.12195121951219512,95.0,2.317073170731707,2.0,1.6798664290687504,1.0,7.0
34,1,41,36,0.12195121951219512,151.0,3.682926829268293,2.0,8.069817297777702,1.0,53.0
34,2,41,39,0.04878048780487805,5416.0,132.09756097560975,2.0,429.8332121229145,1.0,2128.0
34,3,41,36,0.12195121951219512,116.0,2.8292682926829267,2.0,5.166732231422441,1.0,34.0
34,4,41,38,0.07317073170731707,138.0,3.3658536585365852,2.0,5.328020728004798,1.0,34.0
34,5,41,39,0.04878048780487805,368.0,8.975609756097562,3.0,28.02810001130834,1.0,180.0
34,6,41,32,0.21951219512195122,288.0,7.024390243902439,2.0,32.06593816254099,1.0,207.0
34,7,41,37,0.0975609756097561,984.0,24.0,4.0,55.957126445163354,1.0,317.0
34,8,41,39,0.04878048780487805,127.0,3.097560975609756,2.0,2.808957796485918,1.0,14.0
34,9,41,38,0.07317073170731707,1210.0,29.51219512195122,3.0,134.63898431569135,1.0,857.0
34,10,41,36,0.12195121951219512,100.0,2.4390243902439024,2.0,1.9627631095958176,1.0,10.0
34,11,41,38,0.07317073170731707,9357.0,228.21951219512195,9.0,353.67106979474033,1.0,1168.0
34,12,41,34,0.17073170731707318,91.0,2.2195121951219514,2.0,1.7820240615933223,1.0,8.0
34,13,41,35,0.14634146341463414,936.0,22.829268292682926,2.0,79.25493752411404,1.0,448.0
34,14,41,37,0.0975609756097561,109.0,2.658536585365854,2.0,1.852157608001557,1.0,9.0
34,15,41,35,0.14634146341463414,449.0,10.951219512195122,2.0,40.624469977780755,1.0,234.0
34,16,41,35,0.14634146341463414,3100.0,75.60975609756098,2.0,312.5188696741991,1.0,1680.0
35,1,41,36,0.12195121951219512,101.0,2.4634146341463414,2.0,2.145897958613244,1.0,11.0
35,2,41,36,0.12195121951219512,783.0,19.097560975609756,2.0,98.9145603230507,1.0,636.0
35,3,41,35,0.14634146341463414,356.0,8.682926829268293,3.0,26.271123904764945,1.0,150.0
35,4,41,36,0.12195121951219512,196.0,4.780487804878049,3.0,6.721280365830424,1.0,35.0
35,5,41,35,0.14634146341463414,104.0,2.5365853658536586,2.0,2.0260498633499835,1.0,8.0
35,6,41,35,0.14634146341463414,105.0,2.5609756097560976,2.0,2.0981989954220843,1.0,9.0
35,7,41,33,0.1951219512195122,14919.0,363.8780487804878,2.0,795.9310332912629,1.0,3159.0
35,8,41,33,0.1951219512195122,9584.0,233.7560975609756,3.0,588.4357560723092,1.0,2211.0
35,9,41,37,0.0975609756097561,5486.0,133.8048780487805,3.0,230.10630364162074,1.0,985.0
35,10,41,34,0.17073170731707318,160.0,3.902439024390244,3.0,6.300019357306692,1.0,40.0
35,11,41,35,0.14634146341463414,85.0,2.073170731707317,2.0,1.4729264051954365,1.0,6.0
35,12,41,40,0.024390243902439025,262.0,6.390243902439025,3.0,9.599161548751246,1.0,51.0
35,13,41,37,0.0975609756097561,10965.0,267.4390243902439,3.0,591.2779400916496,1.0,2527.0
35,14,41,34,0.17073170731707318,90.0,2.1951219512195124,2.0,1.7352163005677699,1.0,7.0
35,15,41,37,0.0975609756097561,110.0,2.682926829268293,2.0,2.3604980871655448,1.0,14.0
35,16,41,34,0.17073170731707318,96.0,2.341463414634146,2.0,1.8386102917361384,1.0,8.0
36,1,41,37,0.0975609756097561,90.0,2.1951219512195124,2.0,1.6312497079711916,1.0,6.0
36,2,41,38,0.07317073170731707,578.0,14.097560975609756,3.0,48.06391831615935,1.0,277.0
36,3,41,33,0.1951219512195122,86.0,2.097560975609756,2.0,1.9210007554498838,1.0,9.0
36,4,41,36,0.12195121951219512,129.0,3.1463414634146343,2.0,6.608937038623367,1.0,43.0
36,5,41,31,0.24390243902439024,75.0,1.829268292682927,2.0,1.5149659901197494,1.0,5.0
36,6,41,37,0.0975609756097561,2405.0,58.65853658536585,4.0,117.80314294535982,1.0,529.0
36,7,41,36,0.12195121951219512,287.0,7.0,2.0,22.212609031808938,1.0,141.0
36,8,41,35,0.14634146341463414,103.0,2.5121951219512195,2.0,3.1074261955798095,1.0,19.0
36,9,41,36,0.12195121951219512,86.0,2.097560975609756,2.0,1.4457675824415988,1.0,7.0
36,10,41,33,0.1951219512195122,864.0,21.073170731707318,2.0,119.10801615422497,1.0,765.0
36,11,41,32,0.21951219512195122,110.0,2.682926829268293,2.0,3.538636915467903,1.0,18.0
36,12,41,38,0.07317073170731707,491.0,11.975609756097562,2.0,35.869546836333214,1.0,197.0
36,13,41,37,0.0975609756097561,22361.0,545.390243902439,4.0,1181.5263830750625,1.0,4923.0
36,14,41,33,0.1951219512195122,74.0,1.8048780487804879,2.0,1.4003483887076449,1.0,6.0
36,15,41,34,0.17073170731707318,82.0,2.0,2.0,1.4832396974191326,1.0,6.0
36,16,41,31,0.24390243902439024,73.0,1.7804878048780488,2.0,1.5413013190474993,1.0,5.0
37,1,41,38,0.07317073170731707,5424.0,132.29268292682926,3.0,340.9193631859621,1.0,1497.0
37,2,41,38,0.07317073170731707,8756.0,213.5609756097561,19.0,505.6533421614302,1.0,2384.0
37,3,41,37,0.0975609756097561,16845.0,410.8536585365854,68.0,717.3614695875298,1.0,2722.0
37,4,41,37,0.0975609756097561,230.0,5.609756097560975,3.0,7.761694559761057,1.0,34.0
37,5,41,40,0.024390243902439025,19215.0,468.6585365853659,31.0,957.5763053082532,1.0,4420.0
37,6,41,39,0.04878048780487805,28626.0,698.1951219512196,12.0,1326.3535392102701,1.0,5750.0
37,7,41,39,0.04878048780487805,18910.0,461.219512195122,11.0,1051.2281035102496,1.0,3802.0
37,8,41,39,0.04878048780487805,9687.0,236.26829268292684,4.0,547.5178090432422,1.0,2007.0
37,9,41,38,0.07317073170731707,1127.0,27.48780487804878,2.0,108.7823795362143,1.0,556.0
37,10,41,36,0.12195121951219512,6550.0,159.7560975609756,3.0,420.54885450371904,1.0,1894.0
37,11,41,37,0.0975609756097561,2648.0,64.58536585365853,7.0,124.8467011197645,1.0,551.0
37,12,41,39,0.04878048780487805,6384.0,155.70731707317074,7.0,376.4688064038267,1.0,2064.0
37,13,41,35,0.14634146341463414,168.0,4.097560975609756,2.0,10.0070097383004,1.0,63.0
37,14,41,33,0.1951219512195122,642.0,15.658536585365853,3.0,51.302343882174405,1.0,303.0
37,15,41,35,0.14634146341463414,18849.0,459.7317073170732,10.0,987.1157739695542,1.0,4253.0
37,16,41,41,0.0,4802.0,117.1219512195122,4.0,242.89969072869889,1.0,1151.0
38,1,41,35,0.14634146341463414,290.0,7.073170731707317,3.0,27.915399194622346,1.0,181.0
38,2,41,38,0.07317073170731707,5882.0,143.46341463414635,4.0,327.7882775177428,1.0,1204.0
38,3,41,36,0.12195121951219512,2425.0,59.146341463414636,4.0,221.2631420928043,1.0,1250.0
38,4,41,38,0.07317073170731707,6498.0,158.4878048780488,4.0,350.23671437694964,1.0,1322.0
38,5,41,38,0.07317073170731707,2581.0,62.951219512195124,3.0,214.93079714404726,1.0,1217.0
38,6,41,35,0.14634146341463414,745.0,18.170731707317074,2.0,55.15473798279908,1.0,253.0
38,7,41,36,0.12195121951219512,14023.0,342.0243902439024,3.0,1111.6439737569956,1.0,6405.0
38,8,41,38,0.07317073170731707,1709.0,41.68292682926829,5.0,106.44844738754772,1.0,512.0
38,9,41,38,0.07317073170731707,3535.0,86.21951219512195,7.0,178.8583954131203,1.0,965.0
38,10,41,38,0.07317073170731707,50424.0,1229.8536585365853,702.0,1458.2952815012397,1.0,4949.0
38,11,41,37,0.0975609756097561,17242.0,420.5365853658537,4.0,915.6241340626889,1.0,4338.0
38,12,41,37,0.0975609756097561,996.0,24.29268292682927,5.0,52.53581821121615,1.0,285.0
38,13,41,37,0.0975609756097561,3131.0,76.36585365853658,6.0,291.18728990956674,1.0,1849.0
38,14,41,38,0.07317073170731707,419.0,10.21951219512195,2.0,30.212176514711704,1.0,188.0
38,15,41,39,0.04878048780487805,3026.0,73.8048780487805,3.0,200.0580190235067,1.0,983.0
38,16,41,36,0.12195121951219512,1086.0,26.48780487804878,4.0,57.8930574210844,1.0,237.0
39,1,41,38,0.07317073170731707,970.0,23.658536585365855,3.0,74.69391198621797,1.0,431.0
39,2,41,38,0.07317073170731707,7904.0,192.78048780487805,3.0,485.48993358231036,1.0,1776.0
39,3,41,37,0.0975609756097561,91.0,2.2195121951219514,2.0,1.5249950019910101,1.0,6.0
39,4,41,33,0.1951219512195122,165.0,4.024390243902439,2.0,9.55637955733773,1.0,62.0
39,5,41,38,0.07317073170731707,20272.0,494.4390243902439,17.0,745.0525836738132,1.0,2765.0
39,6,41,37,0.0975609756097561,187.0,4.560975609756097,2.0,14.242627532319668,1.0,93.0
39,7,41,38,0.07317073170731707,793.0,19.341463414634145,3.0,84.68488937115569,1.0,544.0
39,8,41,39,0.04878048780487805,3189.0,77.78048780487805,3.0,243.99052360646328,1.0,1149.0
39,9,41,35,0.14634146341463414,281.0,6.853658536585366,2.0,16.38224797701731,1.0,80.0
39,10,41,37,0.0975609756097561,293.0,7.146341463414634,2.0,21.284455566926955,1.0,121.0
39,11,41,36,0.12195121951219512,5771.0,140.7560975609756,3.0,252.42887914101715,1.0,837.0
39,12,41,33,0.1951219512195122,98.0,2.3902439024390243,2.0,2.0233394275366625,1.0,8.0
39,13,41,35,0.14634146341463414,2263.0,55.19512195121951,2.0,189.5111104278843,1.0,1075.0
39,14,41,38,0.07317073170731707,129.0,3.1463414634146343,2.0,4.327591568122828,1.0,27.0
39,15,41,33,0.1951219512195122,114.0,2.7804878048780486,2.0,4.198286526202989,1.0,27.0
39,16,41,38,0.07317073170731707,28308.0,690.439024390244,5.0,1511.3524084206915,1.0,6034.0
40,1,41,34,0.17073170731707318,475.0,11.585365853658537,3.0,25.7069792174772,1.0,132.0
