id,date,well,electrode,Spikes,Bursts,present_in_file,is_active
2,2024-04-10,9,7,1,0,True,True
2,2024-04-10,9,8,1,0,True,True
2,2024-04-10,9,9,2,0,True,True
2,2024-04-10,9,10,1,0,True,True
2,2024-04-10,9,11,2,0,True,True
2,2024-04-10,9,12,3,0,True,True
2,2024-04-10,9,13,2,0,True,True
2,2024-04-10,9,14,2,0,True,True
2,2024-04-10,9,15,0,0,True,False
2,2024-04-10,9,16,0,0,True,False
2,2024-04-10,10,1,0,0,True,False
2,2024-04-10,10,2,1,0,True,True
2,2024-04-10,10,3,2,0,True,True
2,2024-04-10,10,4,2,0,True,True
2,2024-04-10,10,5,3,0,True,True
2,2024-04-10,10,6,2,0,True,True
2,2024-04-10,10,7,1,0,True,True
2,2024-04-10,10,8,1,0,True,True
2,2024-04-10,10,9,0,0,True,False
2,2024-04-10,10,10,0,0,True,False
2,2024-04-10,10,11,3,0,True,True
2,2024-04-10,10,12,3,0,True,True
2,2024-04-10,10,13,3,0,True,True
2,2024-04-10,10,14,2,0,True,True
2,2024-04-10,10,15,4,0,True,True
2,2024-04-10,10,16,1,0,True,True
2,2024-04-10,11,1,2,0,True,True
2,2024-04-10,11,2,2,0,True,True
2,2024-04-10,11,3,0,0,True,False
2,2024-04-10,11,4,0,0,True,False
2,2024-04-10,11,5,0,0,True,False
2,2024-04-10,11,6,2,0,True,True
2,2024-04-10,11,7,1,0,True,True
2,2024-04-10,11,8,0,0,True,False
2,2024-04-10,11,9,1,0,True,True
2,2024-04-10,11,10,0,0,True,False
2,2024-04-10,11,11,2,0,True,True
2,2024-04-10,11,12,2,0,True,True
2,2024-04-10,11,13,1,0,True,True
2,2024-04-10,11,14,4,0,True,True
2,2024-04-10,11,15,1,0,True,True
2,2024-04-10,11,16,0,0,True,False
2,2024-04-10,12,1,2,0,True,True
2,2024-04-10,12,2,3,0,True,True
2,2024-04-10,12,3,2,0,True,True
2,2024-04-10,12,4,4,0,True,True
2,2024-04-10,12,5,2,0,True,True
2,2024-04-10,12,6,2,0,True,True
2,2024-04-10,12,7,1,0,True,True
2,2024-04-10,12,8,1,0,True,True
2,2024-04-10,12,9,1,0,True,True
2,2024-04-10,12,10,1,0,True,True
2,2024-04-10,12,11,1,0,True,True
2,2024-04-10,12,12,0,0,True,False
2,2024-04-10,12,13,0,0,True,False
2,2024-04-10,12,14,2,0,True,True
2,2024-04-10,12,15,2,0,True,True
2,2024-04-10,12,16,0,0,True,False
2,2024-04-10,13,1,1,0,True,True
2,2024-04-10,13,2,1,0,True,True
2,2024-04-10,13,3,0,0,True,False
2,2024-04-10,13,4,0,0,True,False
2,2024-04-10,13,5,1,0,True,True
2,2024-04-10,13,6,1,0,True,True
2,2024-04-10,13,7,2,0,True,True
2,2024-04-10,13,8,3,0,True,True
2,2024-04-10,13,9,0,0,True,False
2,2024-04-10,13,10,1,0,True,True
2,2024-04-10,13,11,2,0,True,True
2,2024-04-10,13,12,3,0,True,True
2,2024-04-10,13,13,1,0,True,True
2,2024-04-10,13,14,3,0,True,True
2,2024-04-10,13,15,13,0,True,True
2,2024-04-10,13,16,1,0,True,True
2,2024-04-10,14,1,1,0,True,True
2,2024-04-10,14,2,0,0,True,False
2,2024-04-10,14,3,0,0,True,False
2,2024-04-10,14,4,1,0,True,True
2,2024-04-10,14,5,1,0,True,True
2,2024-04-10,14,6,0,0,True,False
2,2024-04-10,14,7,2,0,True,True
2,2024-04-10,14,8,1,0,True,True
2,2024-04-10,14,9,1,0,True,True
2,2024-04-10,14,10,3,0,True,True
2,2024-04-10,14,11,1,0,True,True
2,2024-04-10,14,12,2,0,True,True
2,2024-04-10,14,13,2,0,True,True
2,2024-04-10,14,14,0,0,True,False
2,2024-04-10,14,15,1,0,True,True
