well,electrode,n_measurements,bursts_n_nonzero,bursts_fraction_zero,bursts_total,bursts_mean,bursts_median,bursts_std,bursts_min,bursts_max
10,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
10,5,41,2,0.9512195121951219,80.0,1.951219512195122,0.0,8.904917797240453,32.0,48.0
10,6,41,8,0.8048780487804879,157.0,3.8292682926829267,0.0,9.871429579914933,1.0,40.0
10,7,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
10,8,41,1,0.975609756097561,15.0,0.36585365853658536,0.0,2.342606428329091,15.0,15.0
10,9,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
10,10,41,3,0.926829268292683,41.0,1.0,0.0,4.944694126030447,3.0,31.0
10,11,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
10,12,41,1,0.975609756097561,4.0,0.0975609756097561,0.0,0.6246950475544243,4.0,4.0
10,13,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860604,1.0,1.0
10,14,41,3,0.926829268292683,95.0,2.317073170731707,0.0,10.649974235626685,6.0,64.0
10,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
10,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
11,1,41,8,0.8048780487804879,149.0,3.6341463414634148,0.0,9.096032370107793,1.0,39.0
